2022-05-27 08:47:18.269 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.7.Final
2022-05-27 09:37:39.093 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2022-05-27 09:37:39.093 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2022-05-27 09:37:39.114 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1  11 Sep 2018]
2022-05-27 09:37:39.415 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2022-05-27 09:37:39.415 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5579 ms
2022-05-27 09:37:39.522 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'spring.datasource.dynamic-com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-05-27 09:37:39.523 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration' of type [com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceAutoConfiguration$$EnhancerBySpringCGLIB$$eedf4f1c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-05-27 09:37:39.542 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'dsProcessor' of type [com.baomidou.dynamic.datasource.processor.DsHeaderProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-05-27 09:37:40.049 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8099 (http)
2022-05-27 09:37:40.061 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8099"]
2022-05-27 09:37:40.062 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-05-27 09:37:40.063 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.45]
2022-05-27 09:37:40.066 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.2.18] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2022-05-27 09:37:40.066 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.18] using APR version [1.6.5].
2022-05-27 09:37:40.067 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2022-05-27 09:37:40.067 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2022-05-27 09:37:40.072 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1  11 Sep 2018]
2022-05-27 09:37:40.301 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/mobile] - Initializing Spring embedded WebApplicationContext
2022-05-27 09:37:40.301 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3015 ms
2022-05-27 09:37:41.096 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1,organ} inited
2022-05-27 09:37:41.097 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - load a datasource named [organ] success
2022-05-27 09:37:41.097 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [organ]
2022-05-27 09:37:41.888 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1,organ} inited
2022-05-27 09:37:41.889 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource - load a datasource named [organ] success
2022-05-27 09:37:41.890 [main] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource initial loaded [1] datasource,primary datasource named [organ]
2022-05-27 09:37:45.842 [main] INFO  org.redisson.Version - Redisson 3.12.5
2022-05-27 09:37:47.256 [redisson-netty-2-19] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for localhost/127.0.0.1:6379
2022-05-27 09:37:47.258 [redisson-netty-2-20] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for localhost/127.0.0.1:6379
2022-05-27 09:37:47.784 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-05-27 09:37:48.064 [main] INFO  org.redisson.Version - Redisson 3.12.5
2022-05-27 09:37:49.227 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2022-05-27 09:37:49.309 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8099"]
2022-05-27 09:37:49.326 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8099 (http) with context path '/mobile'
2022-05-27 09:37:49.342 [main] INFO  org.hj.chain.platform.HjPlatformMobileApplication - Started HjPlatformMobileApplication in 13.171 seconds (JVM running for 16.626)
2022-05-27 09:37:49.642 [redisson-netty-2-4] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for localhost/127.0.0.1:6379
2022-05-27 09:37:49.662 [redisson-netty-2-20] INFO  org.redisson.connection.pool.MasterConnectionPool - 24 connections initialized for localhost/127.0.0.1:6379
2022-05-27 09:37:50.595 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-05-27 09:37:50.730 [RMI TCP Connection(2)-192.168.1.119] INFO  o.a.c.c.C.[Tomcat].[localhost].[/mobile] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-05-27 09:37:50.730 [RMI TCP Connection(2)-192.168.1.119] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-05-27 09:37:50.732 [RMI TCP Connection(2)-192.168.1.119] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2022-05-27 09:37:51.968 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2022-05-27 09:37:52.098 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8090"]
2022-05-27 09:37:52.125 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8090 (http) with context path '/api'
2022-05-27 09:37:52.151 [main] INFO  org.hj.chain.platform.HjPlatformCoreApplication - Started HjPlatformCoreApplication in 19.915 seconds (JVM running for 22.833)
2022-05-27 09:37:52.980 [RMI TCP Connection(2)-192.168.1.119] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-05-27 09:37:52.981 [RMI TCP Connection(2)-192.168.1.119] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-05-27 09:37:52.984 [RMI TCP Connection(2)-192.168.1.119] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2022-05-27 15:46:53.413 [http-nio-8090-exec-2] INFO  org.hj.chain.platform.config.SaTokenConfigure - requstPath:/sys/login/doLoginByUsername
2022-05-27 15:46:53.442 [http-nio-8090-exec-2] INFO  org.hj.chain.platform.config.SaTokenConfigure - 跳过
2022-05-27 15:46:59.985 [http-nio-8090-exec-4] INFO  org.hj.chain.platform.config.SaTokenConfigure - requstPath:/scheduleTask/findByCondition
2022-05-27 15:46:59.987 [http-nio-8090-exec-4] INFO  org.hj.chain.platform.config.SaTokenConfigure - 校验角色、权限
2022-05-27 15:46:59.988 [http-nio-8090-exec-4] INFO  org.hj.chain.platform.config.SaTokenConfigure - 跳过
2022-05-27 17:54:26.762 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-05-27 17:54:27.060 [SpringContextShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource start closing ....
2022-05-27 17:54:27.079 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-05-27 17:54:27.085 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-05-27 17:54:27.085 [SpringContextShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2022-05-27 17:54:31.007 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-05-27 17:54:32.013 [SpringContextShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource start closing ....
2022-05-27 17:54:32.084 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-05-27 17:54:32.090 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-05-27 17:54:32.090 [SpringContextShutdownHook] INFO  c.b.dynamic.datasource.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
